negative_top1,neutral_top1,positive_top1,negative_top2,neutral_top2,positive_top2,negative_top3,neutral_top3,positive_top3,negative_top4,neutral_top4,positive_top4,negative_top5,neutral_top5,positive_top5,negative_top6,neutral_top6,positive_top6,negative_top7,neutral_top7,positive_top7,negative_top8,neutral_top8,positive_top8,negative_top9,neutral_top9,positive_top9,negative_top10,neutral_top10,positive_top10,negative_top11,neutral_top11,positive_top11,negative_top12,neutral_top12,positive_top12,negative_top13,neutral_top13,positive_top13,negative_top14,neutral_top14,positive_top14,negative_top15,neutral_top15,positive_top15,negative_top16,neutral_top16,positive_top16,negative_top17,neutral_top17,positive_top17,negative_top18,neutral_top18,positive_top18,negative_top19,neutral_top19,positive_top19,negative_top20,neutral_top20,positive_top20,negative_top21,neutral_top21,positive_top21,negative_top22,neutral_top22,positive_top22,negative_top23,neutral_top23,positive_top23,negative_top24,neutral_top24,positive_top24,negative_top25,neutral_top25,positive_top25
0.024267789,0.93999887,0.035733428,0.24127059,0.49328905,0.2654404,0.027893001,0.94532937,0.026777683,0.059054833,0.9144752,0.026469998,0.19986337,0.7377664,0.06237026,0.3110122,0.56712675,0.12186098,0.69803643,0.28904048,0.012923106,0.31655732,0.6532777,0.030164992,0.2960866,0.58692724,0.11698615,0.056038406,0.9118189,0.032142647,0.8525756,0.13946947,0.007955014,0.2267557,0.74793154,0.025312707,0.9501714,0.046797816,0.003030705,0.51334035,0.4747437,0.011915938,0.22541322,0.75611013,0.018476691,0.5874386,0.39836046,0.014200908,0.19367708,0.7791338,0.027189162,0.03164983,0.93588114,0.03246903,0.87833965,0.10985317,0.011807155,0.16429226,0.8160899,0.019617787,0.8090507,0.18516351,0.005785836,0.22951715,0.7513548,0.019128079,0.42757633,0.5405547,0.031868953,0.3362895,0.6496294,0.014081098,0.24250883,0.74131745,0.016173784
0.5994408,0.3207799,0.079779245,0.376522,0.599562,0.023915969,0.35679832,0.5755949,0.06760678,0.63972837,0.35389626,0.006375422,0.59627706,0.395232,0.0084910095,0.9552944,0.042235993,0.0024696528,0.40779936,0.5624407,0.029759977,0.8451472,0.15085053,0.004002239,0.65626764,0.29771408,0.046018288,0.8224998,0.17112745,0.0063727526,0.7148272,0.25920272,0.02597005,0.43226925,0.5578074,0.0099234,0.27179804,0.70497483,0.023227146,0.29713365,0.6463472,0.056519073,0.8640654,0.13180536,0.0041292463,0.5944728,0.39938614,0.006140996,0.9146805,0.07754443,0.007775132,0.5045601,0.41854715,0.0768927,0.032276627,0.8657623,0.10196115,0.53235596,0.45529974,0.01234428,0.9434762,0.054764405,0.0017593672,0.18356967,0.7900081,0.026422229,0.4930301,0.49615908,0.010810791,0.49941412,0.4916529,0.008932947,0.9114232,0.085618004,0.0029588053
0.48236424,0.5048051,0.012830673,0.012304256,0.9276383,0.06005744,0.57495475,0.40102425,0.02402103,0.11448035,0.8483368,0.03718282,0.7021319,0.29292798,0.0049400725,0.024393538,0.6204492,0.35515726,0.1752287,0.78205615,0.04271523,0.9251188,0.071938455,0.0029427756,0.47003853,0.5182842,0.011677245,0.15333948,0.7766276,0.070032865,0.13461742,0.8446905,0.0206921,0.91842777,0.07683745,0.00473479,0.8887418,0.107190475,0.004067726,0.9366184,0.060268566,0.003113048,0.7461375,0.24357206,0.0102904625,0.5916373,0.3937759,0.014586804,0.06347242,0.20925221,0.7272754,0.6792969,0.30405864,0.01664452,0.8573744,0.13765799,0.0049675377,0.89189684,0.102067314,0.006035802,0.7382068,0.25218225,0.009610913,0.6443449,0.34446588,0.011189206,0.7186716,0.27424976,0.0070785624,0.6919609,0.29377654,0.014262561,0.52124023,0.45293713,0.025822638
0.71147484,0.28075346,0.0077716387,0.79671556,0.198249,0.0050354283,0.002375554,0.030316822,0.9673076,0.72026765,0.27245548,0.0072768247,0.061087385,0.70831126,0.23060131,0.019661516,0.4399712,0.54036725,0.60428745,0.38265216,0.013060422,0.61409026,0.3635175,0.022392247,0.8514313,0.14557391,0.0029947609,0.03004585,0.907993,0.06196112,0.036991242,0.933107,0.029901776,0.7763008,0.21971728,0.003981923,0.88507795,0.109242,0.0056799585,0.35524756,0.61365825,0.031094221,0.69645345,0.29863364,0.004912831,0.23111257,0.7519106,0.016976828,0.72465444,0.25080523,0.024540322,0.7665587,0.22512993,0.008311335,0.7132204,0.28168803,0.0050915983,0.61635804,0.37281993,0.010822094,0.91895074,0.07777676,0.0032725271,0.79413366,0.19990833,0.005957897,0.71783864,0.2730804,0.009080957,0.29789194,0.68185544,0.02025259,0.8873299,0.10518269,0.0074874707
0.026826687,0.7813728,0.19180055,0.32838336,0.52198845,0.14962818,0.82924515,0.1649784,0.00577655,0.87732357,0.11092686,0.011749596,0.71322393,0.28222293,0.004553157,0.87616575,0.120015614,0.0038186715,0.6470088,0.3408225,0.012168742,0.813687,0.1753151,0.010997862,0.7653105,0.23064584,0.0040435824,0.20723397,0.6731616,0.11960443,0.76731896,0.22573523,0.0069458405,0.31995255,0.6438564,0.036191054,0.7973709,0.19694586,0.0056832423,0.72130245,0.26879206,0.009905535,0.35655448,0.5882927,0.055152863,0.67808294,0.31478754,0.007129551,0.7940493,0.20032276,0.00562785,0.78130376,0.21046609,0.008230065,0.7588105,0.21791776,0.023271753,0.4944966,0.48904318,0.016460167,0.70365787,0.2880934,0.008248795,0.7533647,0.23869666,0.007938671,0.03304482,0.8364188,0.13053642,0.5098512,0.4775016,0.012647118,0.16266799,0.81624675,0.021085216
0.34363768,0.6214424,0.034919966,0.059541337,0.8284218,0.112036884,0.5635807,0.423858,0.012561292,0.84969294,0.14214961,0.008157448,0.7230236,0.26904508,0.00793135,0.5584865,0.42417416,0.017339299,0.40635,0.57561517,0.01803485,0.33546185,0.65337354,0.011164655,0.62668914,0.359611,0.013699865,0.6774199,0.30618483,0.016395267,0.85639375,0.13866198,0.0049442085,0.06470922,0.7278033,0.20748751,0.62644994,0.36572596,0.007824066,0.26939192,0.7049947,0.025613355,0.37279063,0.60882866,0.01838064,0.0063242367,0.19706362,0.79661214,0.48215368,0.4214374,0.096408896,0.7221481,0.27293774,0.0049141436,0.21755107,0.75685775,0.025591156,0.017265307,0.5133791,0.46935564,0.23330882,0.7031251,0.06356608,0.26665717,0.6423505,0.09099227,0.6238209,0.3650234,0.011155709,0.3500278,0.6295855,0.02038672,0.57804704,0.38488868,0.03706424
0.3858875,0.5883959,0.025716577,0.94438356,0.0530313,0.0025851566,0.87104034,0.120847605,0.008112046,0.7280833,0.2548121,0.017104607,0.3396873,0.64382,0.01649271,0.74781436,0.24884059,0.0033450737,0.07066431,0.8806111,0.048724532,0.58967555,0.40275958,0.007564929,0.66517943,0.32842216,0.006398463,0.7948633,0.19153547,0.013601257,0.37916735,0.5793853,0.041447334,0.36259457,0.60498554,0.032419853,0.034240026,0.9016135,0.06414647,0.025415573,0.9223021,0.052282337,0.82357025,0.16736513,0.00906457,0.92998606,0.067289405,0.002724536,0.7563021,0.22313832,0.020559626,0.24471532,0.6521635,0.10312111,0.005643307,0.21151046,0.7828463,0.08881435,0.51159966,0.399586,0.02725383,0.2733025,0.6994437,0.8510599,0.14504953,0.0038905917,0.060506366,0.90897083,0.030522835,0.9132308,0.08270474,0.00406453,0.5864947,0.38298908,0.030516187
0.59760016,0.37905934,0.023340506,0.95692647,0.039017543,0.00405597,0.056214817,0.84478587,0.098999366,0.77371615,0.2172311,0.009052748,0.17291589,0.7642608,0.06282327,0.84225553,0.15235968,0.0053847777,0.8886421,0.10604509,0.0053128204,0.5793565,0.3948379,0.025805632,0.59025174,0.40075618,0.008992118,0.38423583,0.5552307,0.060533457,0.7891746,0.2072861,0.0035393066,0.6862549,0.29078498,0.022960057,0.13971177,0.59695643,0.2633318,0.12822087,0.80210906,0.069670066,0.22068264,0.67898935,0.10032794,0.79246664,0.20151246,0.006020925,0.09643223,0.74908996,0.15447779,0.6210577,0.3685031,0.010439265,0.8395185,0.15637872,0.0041028624,0.43223342,0.56009275,0.0076738046,0.88509554,0.112204716,0.002699686,0.7875279,0.20863248,0.0038395908,0.009300399,0.5610787,0.4296209,0.8083553,0.17854325,0.01310152,0.050636526,0.84912795,0.10023549
0.43058845,0.39476982,0.17464168,0.49382794,0.48327303,0.022898996,0.75149614,0.23573145,0.012772424,0.9624342,0.034741744,0.0028240974,0.50695246,0.47742763,0.015619904,0.16550025,0.38321367,0.45128605,0.4558584,0.52588135,0.018260205,0.411653,0.5719226,0.016424414,0.501954,0.48441646,0.013629547,0.9471163,0.05102432,0.0018594804,0.62835807,0.36368984,0.00795207,0.011350851,0.42329043,0.56535876,0.7016745,0.29055104,0.007774517,0.5470217,0.4454025,0.0075758174,0.6318219,0.3454613,0.022716831,0.10540707,0.54102147,0.35357147,0.11710283,0.85592914,0.026968088,0.67312825,0.30782816,0.019043563,0.87379265,0.12324737,0.0029598866,0.619324,0.3697396,0.010936306,0.007532674,0.34373787,0.6487295,0.16471834,0.7586899,0.07659177,0.8636681,0.1330334,0.003298586,0.54005754,0.427177,0.032765463,0.23365296,0.7368014,0.029545749
0.84990275,0.14566192,0.004435336,0.291324,0.68702704,0.021648984,0.8084898,0.18227819,0.009232037,0.1965986,0.7568698,0.04653155,0.89367783,0.102731615,0.0035904958,0.12487069,0.8290654,0.04606393,0.57528496,0.41754335,0.007171656,0.60547,0.38448212,0.0100478185,0.6609674,0.3310829,0.007949734,0.06272521,0.8993787,0.037896045,0.001270668,0.096339285,0.90239006,0.09928227,0.8221066,0.078611165,0.77792263,0.20320006,0.01887738,0.008377425,0.49907723,0.49254537,0.48140255,0.50801367,0.01058382,0.59910935,0.39271313,0.008177498,0.95856684,0.03977793,0.0016551454,0.052559674,0.845086,0.102354385,0.79760045,0.19332983,0.009069715,0.85960066,0.1375765,0.0028227773,0.22929804,0.5985813,0.1721206,0.65540695,0.3380189,0.0065741385,0.40097836,0.5829582,0.016063413,0.53597486,0.45399773,0.0100274375,0.79555196,0.19913906,0.005308998
0.87462664,0.11545047,0.0099228285,0.0021673837,0.091768645,0.90606403,0.020157794,0.8793314,0.1005108,0.916369,0.08118504,0.0024458247,0.2031109,0.73707867,0.059810426,0.7518667,0.23561382,0.012519572,0.8600657,0.13298593,0.0069483514,0.06183563,0.6702094,0.26795498,0.010005603,0.8448446,0.14514987,0.8107548,0.18510579,0.004139416,0.92786545,0.06740138,0.0047331424,0.9269608,0.07029865,0.00274059,0.473671,0.49520335,0.031125603,0.68137586,0.30298313,0.015641056,0.89996994,0.093835935,0.006194112,0.4611243,0.52741367,0.011462029,0.6504622,0.34012938,0.009408357,0.3742684,0.5851696,0.04056199,0.7220514,0.26723516,0.0107134115,0.5097509,0.47761995,0.012629095,0.873486,0.121525615,0.004988491,0.4299058,0.54961175,0.020482449,0.40363815,0.5617979,0.03456394,0.75100446,0.23749478,0.011500809,0.5159271,0.46810806,0.015964888
0.19091591,0.62544656,0.18363753,0.020888405,0.866077,0.11303454,0.16341843,0.78992593,0.046655636,0.5379429,0.45168442,0.010372658,0.9037113,0.09251197,0.003776702,0.49748322,0.46579534,0.036721375,0.83718485,0.14995466,0.012860592,0.73458505,0.26069713,0.004717818,0.36857718,0.60964155,0.021781296,0.7029066,0.2886958,0.008397565,0.050902862,0.88655186,0.06254521,0.7806807,0.20909671,0.010222558,0.4086993,0.5434302,0.0478705,0.88418657,0.1109401,0.00487327,0.06991992,0.81002474,0.12005535,0.6727358,0.31827277,0.008991466,0.014753689,0.5277052,0.4575411,0.9057283,0.087950796,0.00632094,0.61316466,0.36968127,0.017154146,0.19279192,0.78136224,0.0258459,0.0032722445,0.12006453,0.8766632,0.3973502,0.54737186,0.05527796,0.5209632,0.39837942,0.08065739,0.07502971,0.86443865,0.060531612,0.5159847,0.4751099,0.008905398
0.24264047,0.5698494,0.18751015,0.18814248,0.76073617,0.05112132,0.7942734,0.19272336,0.013003256,0.93164563,0.06472293,0.003631447,0.103588015,0.62072563,0.27568635,0.6910542,0.29866955,0.010276219,0.7886619,0.20596148,0.005376586,0.73426306,0.2530291,0.01270784,0.72808015,0.26118934,0.010730531,0.6395175,0.35027546,0.010207056,0.7052386,0.28929517,0.0054662134,0.7225085,0.26808736,0.009404164,0.30664763,0.67097807,0.02237434,0.8843867,0.109182395,0.0064308783,0.89137346,0.10545748,0.0031690374,0.6723907,0.3227188,0.0048905006,0.22125806,0.74713004,0.031611886,0.7717189,0.21500365,0.013277398,0.91455734,0.08094201,0.004500602,0.0950219,0.84037346,0.06460457,0.104085125,0.86516714,0.030747695,0.112703525,0.82528234,0.06201417,0.574913,0.4163812,0.008705782,0.7606483,0.23480923,0.0045424276,0.39710528,0.5813009,0.02159385
0.11099558,0.711238,0.17776632,0.23097038,0.59313977,0.17588982,0.8885472,0.1085845,0.0028683296,0.75382286,0.24011306,0.0060640057,0.7625008,0.23345517,0.004044042,0.27631107,0.7041356,0.01955339,0.78304684,0.2010742,0.015878895,0.15898222,0.6337737,0.20724411,0.91150534,0.08517805,0.003316596,0.84228987,0.15190467,0.0058055646,0.2172512,0.75882,0.023928821,0.5749836,0.41413108,0.010885375,0.29931214,0.6857491,0.014938772,0.79986024,0.19734065,0.0027991058,0.03980968,0.6142593,0.34593096,0.41606766,0.5652297,0.01870265,0.4420411,0.53980696,0.018151902,0.29965755,0.67744946,0.022892943,0.5698749,0.41966715,0.010457979,0.03431386,0.55256504,0.4131211,0.78578144,0.20089714,0.013321396,0.58028466,0.40872535,0.010990016,0.0037706888,0.4428881,0.55334115,0.69157535,0.30243817,0.0059864903,0.053636048,0.8135483,0.1328156
0.6136531,0.3551239,0.031222977,0.012644237,0.5127604,0.47459543,0.14759448,0.49060354,0.36180195,0.6042011,0.3792589,0.01653996,0.023046477,0.67539495,0.30155858,0.49823248,0.45453092,0.04723655,0.20156597,0.7387811,0.059652966,0.52750516,0.42668608,0.045808766,0.34346834,0.61190903,0.04462261,0.8751363,0.119824156,0.005039458,0.84018654,0.15429619,0.0055173445,0.27090925,0.69382215,0.035268575,0.4633515,0.5246049,0.012043569,0.9254614,0.070874855,0.0036637506,0.55287814,0.43710488,0.010016993,0.4933933,0.4821047,0.024502007,0.8233883,0.17016256,0.0064492538,0.20567845,0.7426728,0.05164876,0.052682355,0.88431466,0.06300294,0.49530283,0.48847726,0.016219886,0.29696417,0.6642374,0.03879842,0.922291,0.07402666,0.0036823705,0.21822804,0.7556931,0.026078919,0.88813895,0.107477956,0.004383088,0.30151495,0.6870806,0.0114044035
0.82941926,0.16122039,0.009360329,0.74281716,0.23389822,0.023284651,0.897887,0.098161586,0.0039515034,0.27769688,0.66258895,0.059714127,0.17759205,0.80390817,0.018499771,0.20740119,0.7771949,0.015403876,0.89550376,0.09729527,0.007201025,0.6244684,0.3558454,0.01968624,0.07333914,0.88091487,0.045745924,0.8025734,0.19276972,0.004656861,0.4957079,0.46037588,0.043916278,0.78406817,0.19954734,0.01638451,0.86925346,0.12534194,0.005404528,0.83898824,0.15309672,0.007915,0.73989713,0.2542036,0.0058992496,0.82107806,0.17579976,0.0031222256,0.830054,0.16049552,0.009450421,0.6164559,0.36470824,0.018835856,0.76199824,0.21876399,0.019237783,0.31751582,0.49868524,0.18379892,0.036570843,0.74046093,0.22296822,0.12805164,0.8513327,0.020615665,0.74561304,0.24919717,0.005189832,0.7484487,0.23823221,0.0133190965,0.4919635,0.49977592,0.0082605565
0.103789486,0.8446552,0.051555227,0.6847875,0.2996109,0.015601662,0.90517426,0.0896725,0.0051532597,0.9669562,0.031075887,0.0019679014,0.73782414,0.25038108,0.011794714,0.43038556,0.5430951,0.026519336,0.050477274,0.73573256,0.21379013,0.67465156,0.3202131,0.0051352885,0.41263455,0.49186316,0.09550234,0.014103147,0.12517783,0.860719,0.7031339,0.2909966,0.0058695413,0.43467006,0.5512035,0.014126394,0.6015148,0.37368748,0.024797713,0.21549833,0.742655,0.041846775,0.031176815,0.8262801,0.14254305,0.70080185,0.29103255,0.008165574,0.5969204,0.38094243,0.022137148,0.45637447,0.50743246,0.036193077,0.2149589,0.7278904,0.057150804,0.65988916,0.32302764,0.017083183,0.85194314,0.14459017,0.0034667705,0.7469138,0.24572131,0.007364982,0.3189508,0.53484803,0.14620115,0.725947,0.2637754,0.010277591,0.8631496,0.13025932,0.0065910453
0.26610312,0.56528586,0.168611,0.8785487,0.11656561,0.004885674,0.12365526,0.7309345,0.14541021,0.81584644,0.17696364,0.007189959,0.72535276,0.26789,0.006757311,0.50462574,0.4643397,0.031034509,0.93359417,0.062271774,0.004134037,0.6274311,0.3623754,0.010193505,0.7865211,0.18246268,0.031016331,0.7623216,0.22516164,0.0125168115,0.5454176,0.44039556,0.01418683,0.8010651,0.18851332,0.010421546,0.32157603,0.65976554,0.018658442,0.8353523,0.15894352,0.005704191,0.511761,0.46771318,0.020525789,0.3104356,0.6159924,0.07357193,0.31192675,0.6735046,0.014568638,0.7041503,0.28409702,0.011752689,0.6543108,0.32181022,0.023878941,0.6113952,0.37896103,0.00964379,0.958792,0.039567515,0.0016405561,0.7081904,0.27603564,0.015773987,0.1341624,0.83759236,0.028245194,0.78370994,0.20075566,0.015534445,0.5694939,0.41632485,0.014181253
0.84003013,0.15470207,0.005267797,0.19824214,0.7564151,0.045342732,0.6376833,0.3443402,0.017976552,0.58783025,0.3843957,0.027774006,0.16174802,0.7010966,0.13715538,0.5163617,0.45208097,0.03155734,0.046225443,0.8055589,0.14821568,0.7154824,0.27453133,0.009986153,0.52568066,0.43769646,0.036622886,0.5449825,0.44356832,0.011449209,0.36849406,0.6108741,0.020631786,0.8110855,0.17762068,0.011293818,0.10781358,0.48784915,0.40433726,0.4736911,0.5100775,0.016231451,0.54639393,0.44223654,0.011369453,0.77886504,0.21406114,0.0070738415,0.70718074,0.28404212,0.008777184,0.41684982,0.55473953,0.028410606,0.06805579,0.8524421,0.07950216,0.18057911,0.80273277,0.016688095,0.2824307,0.6900925,0.027476778,0.35800254,0.622019,0.019978518,0.45379183,0.507326,0.03888212,0.944624,0.052411627,0.002964442,0.6273631,0.3661959,0.0064410917
0.40258294,0.5441069,0.053310197,0.65791774,0.32948345,0.012598801,0.6081677,0.3690663,0.022765957,0.18227299,0.6939844,0.123742595,0.5069621,0.47156987,0.021468021,0.85999423,0.13674024,0.0032655848,0.21441616,0.7317512,0.05383262,0.33092993,0.6463168,0.022753183,0.046059787,0.27143398,0.6825062,0.75239134,0.24074163,0.006866999,0.006751121,0.46601683,0.527232,0.556594,0.43301168,0.010394292,0.8311554,0.16525753,0.0035870213,0.3696952,0.5764769,0.053827986,0.04494098,0.9194551,0.0356039,0.81230223,0.18380868,0.0038890624,0.91009283,0.08757592,0.00233127,0.01672927,0.39404985,0.5892209,0.86310613,0.13207214,0.0048217867,0.7108351,0.26877025,0.0203946,0.040205337,0.92600745,0.033787254,0.56027657,0.42547795,0.014245406,0.8699589,0.12683631,0.0032047275,0.77146703,0.21293429,0.015598671,0.010750984,0.71281004,0.276439
0.6752576,0.31590575,0.008836675,0.65577275,0.33452922,0.009698076,0.7768621,0.21457648,0.008561414,0.24207634,0.70140314,0.056520555,0.44694608,0.5287764,0.02427757,0.75524783,0.23602706,0.008725128,0.17438862,0.7526199,0.072991446,0.6533636,0.33159342,0.015042987,0.46214908,0.5224889,0.015362052,0.7719758,0.2232382,0.0047860714,0.80699,0.18735069,0.0056592654,0.366547,0.6034021,0.030050956,0.8078066,0.17958952,0.012603857,0.15887108,0.74370575,0.09742318,0.032715596,0.84454286,0.12274154,0.6369752,0.35382548,0.0091993455,0.611202,0.38248482,0.006313172,0.53309715,0.4571104,0.009792522,0.38949674,0.4856324,0.124870874,0.045136426,0.9067627,0.04810091,0.15967362,0.82130474,0.019021621,0.13271262,0.8327352,0.03455224,0.30637985,0.6724969,0.021123314,0.17038698,0.7711547,0.058458306,0.628693,0.360034,0.011273042
0.63407576,0.34320772,0.02271654,0.8445793,0.14703447,0.008386315,0.2129958,0.68632257,0.10068165,0.77481866,0.21620505,0.008976232,0.20841405,0.7008252,0.09076073,0.26506406,0.6877745,0.047161464,0.5624249,0.40855163,0.029023448,0.054031163,0.8385178,0.107451044,0.89981544,0.09657379,0.0036107462,0.8218826,0.16790238,0.010215041,0.35767046,0.61735,0.024979578,0.91034913,0.086845286,0.0028054968,0.17983055,0.77639014,0.04377932,0.33928654,0.6243556,0.036357906,0.6365916,0.35271493,0.010693416,0.45637113,0.4776392,0.065989725,0.61648583,0.35958704,0.02392718,0.42688626,0.55780476,0.015308912,0.8905803,0.10609567,0.0033240647,0.35346055,0.62152773,0.025011677,0.8441758,0.15129353,0.0045305947,0.6694544,0.3174688,0.013076765,0.6738227,0.32112333,0.0050539086,0.8548375,0.14191967,0.0032429358,0.10674283,0.8232234,0.0700338
0.2405546,0.66244,0.09700542,0.4073538,0.527557,0.065089144,0.9108624,0.085922755,0.0032148513,0.72057784,0.27207485,0.007347321,0.027909268,0.23983127,0.7322595,0.87578213,0.11888841,0.005329466,0.25862208,0.7103096,0.03106829,0.69477624,0.28864327,0.016580492,0.6996112,0.2894568,0.010932013,0.20064801,0.781553,0.017799063,0.5356667,0.45385948,0.010473876,0.9069745,0.0904552,0.0025703562,0.6585379,0.32918152,0.0122806,0.643651,0.33904716,0.017301789,0.7361711,0.2551506,0.008678285,0.59859127,0.38965574,0.011753055,0.1611073,0.785706,0.053186685,0.041859068,0.87583804,0.08230291,0.005715973,0.31529084,0.6789932,0.8745576,0.121189505,0.004252886,0.702401,0.272872,0.024726912,0.5500891,0.43820915,0.011701757,0.8764335,0.11581225,0.007754195,0.8830266,0.112337835,0.0046355505,0.7786312,0.2169876,0.004381177
0.33469167,0.6355443,0.029764012,0.7949234,0.19115317,0.01392344,0.8490208,0.14298828,0.007990925,0.87086177,0.12517121,0.0039670807,0.8111382,0.17661998,0.012241848,0.03326292,0.8580613,0.10867581,0.10911228,0.8028739,0.0880138,0.48928103,0.49376714,0.016951827,0.082771555,0.88882345,0.028404968,0.51655203,0.47264534,0.0108026,0.72765106,0.25412682,0.018222155,0.19654195,0.7584104,0.04504761,0.1133487,0.8278555,0.058795754,0.9169486,0.08058623,0.0024651673,0.9215807,0.07617453,0.002244763,0.91153395,0.08564853,0.0028175164,0.78047293,0.2139029,0.0056241895,0.6381214,0.35248935,0.0093891835,0.170168,0.8064798,0.02335215,0.8784955,0.11852108,0.0029834183,0.691701,0.30153382,0.006765227,0.5491086,0.42179036,0.029100964,0.9033468,0.0938914,0.002761823,0.92521644,0.07188427,0.0028993157,0.7538511,0.23880415,0.0073447134
0.7948893,0.19993965,0.0051710815,0.82294095,0.16563848,0.011420604,0.9685814,0.028798103,0.0026205697,0.14175566,0.77415097,0.084093384,0.50956416,0.45875287,0.031683005,0.06397841,0.8448732,0.09114848,0.013895123,0.6643052,0.32179967,0.61607164,0.37769324,0.006235138,0.43768188,0.5422079,0.020110209,0.6048395,0.38277343,0.012387061,0.07782599,0.8007177,0.12145626,0.8265089,0.16900256,0.0044884896,0.8836674,0.11336903,0.0029635727,0.65703,0.32802176,0.014948251,0.37250495,0.60349756,0.023997517,0.63981307,0.34299847,0.017188411,0.84947515,0.14566435,0.004860486,0.68271786,0.30037552,0.016906623,0.22498338,0.7249954,0.050021254,0.24950804,0.73227566,0.018216256,0.7946805,0.19724604,0.00807348,0.67850715,0.3095819,0.011910976,0.32478502,0.63005126,0.04516372,0.61993486,0.3702521,0.009813028,0.7275877,0.2664847,0.005927613
0.7118845,0.2825737,0.0055416985,0.24950257,0.7236151,0.026882343,0.22974804,0.7502751,0.019976914,0.83474374,0.16228041,0.0029758508,0.5622079,0.38695148,0.05084063,0.6041798,0.383704,0.01211624,0.11041568,0.8575188,0.03206558,0.67635834,0.28643188,0.037209768,0.5627305,0.4290606,0.008208915,0.89373916,0.10308394,0.00317691,0.90843815,0.0884747,0.0030871786,0.39037493,0.56839216,0.041232876,0.71024203,0.2738979,0.015860165,0.16446732,0.74467146,0.09086114,0.19568184,0.767821,0.036497153,0.0656714,0.88082796,0.053500693,0.55573624,0.4337655,0.010498275,0.3225194,0.6541535,0.023327075,0.07613742,0.78829837,0.13556418,0.16316329,0.79413986,0.042696916,0.5100616,0.46853122,0.021407168,0.2715863,0.70644534,0.02196833,0.9428309,0.05420065,0.002968464,0.5848077,0.40514082,0.0100514265,0.5894682,0.4021987,0.008333137
